Rxn name,opi3-del vs. wt,ram1-del vs. wt,cho2-del vs. wt,aco1-del vs. wt,pfk2-del vs. wt,ipk1-del vs. wt,vps15-del vs. wt,sis2-del vs. wt,arg82-del vs. wt,plc1-del vs. wt,rnr4-del vs. wt,pfk27-del vs. wt
r_3194,0,0,0,0,0,0,0,0,0,0,0,0
r_3195,0,0,0,0,0,0,0,0,0,0,0,0
r_3196,0,0,0,0,0,0,0,0,0,0,0,0
r_3197,0,0,0,0,0,0,0,0,0,0,0,0
r_3198,0,0,0,0,0,0,0,0,0,0,0,0
r_3199,0,0,0,0,0,0,0,0,0,0,0,0
r_3200,0,0,0,0,0,0,0,0,0,0,0,0
r_3201,0,0,0,0,0,0,0,0,0,0,0,0
r_3202,0,0,0,0,0,0,0,0,0,0,0,0
r_3203,0,0,0,0,0,0,0,0,0,0,0,0
r_3204,0,0,0,0,0,0,0,0,0,0,0,0
r_3205,0,0,0,0,0,0,0,0,0,0,0,0
r_3206,0,0,0,0,0,0,0,0,0,0,0,0
r_3207,0,0,0,0,0,0,0,0,0,0,0,0
r_3208,0,0,0,0,0,0,0,0,0,0,0,0
r_3209,0,0,0,0,0,0,0,0,0,0,0,0
r_3210,0,0,0,0,0,0,0,0,0,0,0,0
r_3211,0,0,0,0,0,0,0,0,0,0,0,0
r_3212,0,0,0,0,0,0,0,0,0,0,0,0
r_3213,0,0,0,0,0,0,0,0,0,0,0,0
r_3214,0,0,0,0,0,0,0,0,0,0,0,0
r_3215,0,0,0,0,0,0,0,0,0,0,0,0
r_3216,0,0,0,0,0,0,0,0,0,0,0,0
r_3217,0,0,0,0,0,0,0,0,0,0,0,0
r_3218,0,0,0,0,0,0,0,0,0,0,0,0
r_3219,0,0,0,0,0,0,0,0,0,0,0,0
r_3220,0,0,0,0,0,0,0,0,0,0,0,0
r_3221,0,0,0,0,0,0,0,0,0,0,0,0
r_3222,0,0,0,0,0,0,0,0,0,0,0,0
r_3223,0,0,0,0,0,0,0,0,0,0,0,0
r_3224,0,0,0,0,0,0,0,0,0,0,0,0
r_3225,0,0,0,0,0,0,0,0,0,0,0,0
r_3226,0,0,0,0,0,0,0,0,0,0,0,0
r_3227,0,0,0,0,0,0,0,0,0,0,0,0
r_3228,0,0,0,0,0,0,0,0,0,0,0,0
r_3229,0,0,0,0,0,0,0,0,0,0,0,0
r_3230,0,0,0,0,0,0,0,0,0,0,0,0
r_3231,0,0,0,0,0,0,0,0,0,0,0,0
r_3232,1,0,0,0,1,0,0,0,0,0,1,0
r_3233,1,0,0,0,1,0,0,0,0,0,1,0
r_3234,1,0,0,0,1,0,0,0,0,0,1,0
r_3235,1,0,0,0,1,0,0,0,0,0,1,0
r_3236,1,0,0,0,1,0,0,0,0,0,1,0
r_3237,1,0,0,0,1,0,0,0,0,0,1,0
r_3238,1,0,0,0,1,0,0,0,0,0,1,0
r_3239,1,0,0,0,1,0,0,0,0,0,1,0
r_3240,1,1,1,1,1,1,1,1,1,1,1,1
r_3241,1,1,1,1,1,1,1,1,1,1,1,1
r_3242,1,1,1,1,1,1,1,1,1,1,1,1
r_3243,1,1,1,1,1,1,1,1,1,1,1,1
r_3244,0,0,0,0,0,0,0,0,0,0,0,0
r_3245,0,0,0,0,0,0,0,0,0,0,0,0
r_3246,0,0,0,0,0,0,0,0,0,0,0,0
r_3247,0,0,0,0,0,0,0,0,0,0,0,0
r_3248,1,0,0,0,1,0,0,0,0,0,1,0
r_3249,1,0,0,0,1,0,0,0,0,0,1,0
r_3250,1,0,0,0,1,0,0,0,0,0,1,0
r_3251,1,0,0,0,1,0,0,0,0,0,1,0
r_3252,0,1,0,0,0,0,0,0,1,0,0,0
r_3253,0,1,0,0,0,0,0,0,1,0,0,0
r_3254,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3255,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3256,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3257,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3258,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3259,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3260,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3261,0,-1,-1,0,-1,0,0,0,1,0,0,0
r_3262,-1,-1,0,0,0,0,0,0,0,0,0,0
r_3263,-1,-1,0,0,0,0,0,0,0,0,0,0
r_3264,1,1,1,1,1,1,1,1,0,0,0,0
r_3265,1,1,1,1,1,1,0,1,0,0,0,0
r_3266,1,1,1,1,1,1,0,1,0,0,0,0
r_3267,1,1,1,1,1,1,0,1,0,0,0,0
r_3268,1,1,1,1,1,1,0,1,0,0,0,0
r_3269,1,1,1,1,1,1,0,1,0,0,0,0
r_3270,1,1,1,1,1,1,0,1,0,0,0,0
r_3271,1,1,1,1,1,1,0,1,0,0,0,0
r_3272,1,1,1,1,1,1,0,1,0,0,0,0
r_3273,1,1,1,1,1,1,0,1,0,0,0,0
r_3274,1,1,1,1,1,1,0,1,0,0,0,0
r_3275,1,1,1,1,1,1,0,1,0,0,0,0
r_3276,1,1,1,1,1,1,0,1,0,0,0,0
r_3277,1,1,1,1,1,1,0,1,0,0,0,0
r_3278,1,1,1,1,1,1,0,1,0,0,0,0
r_3279,1,1,1,1,1,1,0,1,0,0,0,0
r_3280,1,1,1,1,1,1,0,1,0,0,0,0
r_3281,1,1,1,1,1,1,0,1,0,0,0,0
r_3282,1,1,1,1,1,1,0,1,0,0,0,0
r_3283,1,1,1,1,1,1,0,1,0,0,0,0
r_3284,1,1,1,1,1,1,0,1,0,0,0,0
r_3285,1,1,1,1,1,1,0,1,0,0,0,0
r_3286,1,1,1,1,1,1,0,1,0,0,0,0
r_3287,1,1,1,1,1,1,0,1,0,0,0,0
r_3288,1,1,1,1,1,1,0,1,0,0,0,0
r_3289,1,1,1,1,1,1,0,1,0,0,0,0
r_3290,1,1,1,1,1,1,0,1,0,0,0,0
r_3291,1,1,1,1,1,1,0,1,0,0,0,0
r_3292,1,1,1,1,1,1,0,1,0,0,0,0
r_3293,1,1,1,1,1,1,0,1,0,0,0,0
r_3294,1,1,1,1,1,1,0,1,0,0,0,0
r_3295,1,1,1,1,1,1,0,1,0,0,0,0
r_3296,0,0,0,0,0,0,0,0,0,0,0,0
r_3297,1,1,0,0,0,0,1,0,0,0,0,0
r_3298,0,0,0,0,0,0,0,0,0,0,0,0
r_3299,0,0,0,0,0,0,0,0,0,0,0,0
r_3300,0,0,0,0,0,0,0,0,0,0,0,0
r_3301,0,0,0,0,0,0,0,0,0,0,0,0
r_3302,0,0,0,0,0,0,0,0,0,0,0,0
r_3303,0,0,0,0,0,0,0,0,0,0,0,0
r_3304,0,1,1,0,0,0,1,0,0,0,0,0
r_3305,0,1,1,0,0,0,1,0,0,0,0,0
r_3306,0,1,1,0,0,0,1,0,0,0,0,0
r_3307,0,1,1,0,0,0,1,0,0,0,0,0
r_3308,1,1,1,0,0,0,0,0,0,0,0,0
r_3309,1,1,1,0,0,0,0,0,0,0,0,0
r_3310,1,1,1,0,0,0,0,0,0,0,0,0
r_3311,1,1,1,0,0,0,0,0,0,0,0,0
r_3312,0,0,0,0,0,0,0,0,0,0,0,0
r_3313,0,0,0,0,0,0,0,0,0,0,0,0
r_3314,0,0,0,0,0,0,0,0,0,0,0,0
r_3315,0,0,0,0,0,0,0,0,0,0,0,0
r_3316,1,1,0,0,1,1,0,0,0,0,0,0
r_3317,1,1,0,0,1,1,0,0,0,0,0,0
r_3318,1,1,0,0,1,1,0,0,0,0,0,0
r_3319,1,1,0,0,1,1,0,0,0,0,0,0
r_3320,1,1,0,0,1,1,0,0,0,0,0,0
r_3321,1,1,0,0,1,1,0,0,0,0,0,0
r_3322,1,1,0,0,1,1,0,0,0,0,0,0
r_3323,1,1,0,0,1,1,0,0,0,0,0,0
r_3324,1,1,0,0,1,1,0,0,0,0,0,0
r_3325,1,1,0,0,1,1,0,0,0,0,0,0
r_3326,1,1,0,0,1,1,0,0,0,0,0,0
r_3327,1,1,0,0,1,1,0,0,0,0,0,0
r_3328,1,1,0,0,1,1,0,0,0,0,0,0
r_3329,1,1,0,0,1,1,0,0,0,0,0,0
r_3330,1,1,0,0,1,1,0,0,0,0,0,0
r_3331,1,1,0,0,1,1,0,0,0,0,0,0
r_4039,1,1,1,0,1,0,0,0,-1,0,0,0
r_4042,0,0,0,0,0,0,0,0,0,0,0,0
r_4045,1,0,0,0,0,0,0,0,0,0,0,0
r_0964,0,0,0,0,0,0,0,0,0,0,0,0
r_1028,-1,0,0,0,0,0,0,0,-1,0,0,0
r_1085,0,0,0,0,0,0,0,0,-1,0,0,0
r_1086,0,0,0,0,0,0,0,0,-1,0,0,0
r_1096,0,0,0,0,0,0,0,0,0,0,0,0
r_1097,0,0,0,0,0,0,0,0,0,0,0,0
r_1098,0,0,0,0,0,0,0,0,0,0,0,0
r_1099,1,1,1,0,0,1,0,0,0,0,0,0
r_1100,0,0,0,0,0,0,0,0,0,0,0,0
r_1101,0,1,0,0,0,1,1,0,0,0,0,0
r_1102,0,0,0,0,0,0,1,0,0,0,0,0
r_1103,0,0,0,0,0,0,0,0,0,0,0,0
r_1104,0,0,0,0,0,0,0,0,0,0,0,0
r_1106,0,0,0,-1,0,0,0,0,0,0,0,-1
r_1107,0,0,0,0,0,0,0,0,0,0,0,0
r_1108,0,0,0,0,1,0,0,0,0,0,0,1
r_1109,0,0,0,0,0,0,0,0,0,0,0,0
r_1110,1,1,1,0,1,0,0,0,1,1,0,0
r_1111,0,0,0,0,0,0,0,0,0,0,0,0
r_1112,0,-1,0,0,0,0,0,0,0,0,-1,0
r_1113,1,0,0,0,0,0,1,0,0,0,0,0
r_1114,1,1,0,0,0,0,1,0,0,0,1,0
r_1115,1,1,1,1,0,0,1,0,1,1,0,1
r_1116,0,0,0,0,0,0,0,0,0,0,0,0
r_1118,0,0,0,0,0,0,0,0,0,0,0,0
r_1119,0,-1,0,1,0,0,0,0,-1,0,0,-1
r_1120,1,1,1,1,0,1,1,1,0,0,0,0
r_1121,0,0,0,0,0,0,0,0,0,0,0,0
r_1122,0,0,0,0,0,0,0,0,0,0,0,0
r_1123,0,0,0,0,0,0,0,0,0,0,0,0
r_1124,0,0,0,0,0,0,0,0,0,0,0,0
r_1125,-1,0,0,-1,0,0,0,-1,0,0,0,0
r_1126,0,0,0,0,0,0,0,0,0,0,0,0
r_1127,0,0,0,0,0,0,0,0,0,0,0,0
r_1128,0,0,0,0,0,0,0,0,0,0,0,0
r_1129,0,0,0,0,0,0,0,0,0,0,0,0
r_1130,-1,0,0,0,0,0,0,0,-1,0,0,0
r_1131,-1,0,0,0,0,0,0,0,-1,0,0,0
r_1132,0,0,0,0,0,0,0,0,0,0,0,0
r_1133,0,0,0,0,1,0,0,0,0,0,0,1
r_1134,1,1,1,1,0,1,1,1,1,1,0,1
r_1135,1,1,0,1,1,0,0,0,0,0,0,0
r_1136,1,0,1,0,0,0,0,0,0,0,0,0
r_1137,0,0,0,0,0,0,0,0,0,0,0,0
r_1138,0,0,0,0,0,0,0,0,0,0,0,0
r_1139,1,1,1,1,0,1,1,1,1,1,0,1
r_1146,0,0,0,0,0,0,0,0,0,0,0,0
r_1147,0,0,0,0,0,0,0,0,0,0,0,0
r_1148,0,0,0,0,0,0,0,0,0,0,0,0
r_1149,-1,0,0,-1,0,0,0,-1,0,0,0,0
r_1151,-1,0,0,0,0,-1,-1,0,0,0,0,0
r_1161,0,0,0,0,0,0,0,0,0,0,0,0
r_1162,0,0,0,0,0,0,0,0,0,0,0,0
r_1164,0,0,0,0,0,0,0,0,0,0,0,0
r_1165,0,0,0,0,0,0,0,0,0,0,0,0
r_1166,1,1,1,1,1,1,1,1,1,1,0,1
r_1167,-1,0,0,0,0,-1,-1,0,-1,-1,0,0
r_1168,1,0,0,0,0,0,0,0,0,0,0,0
r_1169,1,0,1,0,0,0,1,0,1,1,1,0
r_1170,1,0,1,0,0,0,1,0,1,1,1,0
r_1171,0,1,0,0,1,0,0,0,0,0,1,0
r_1172,1,1,1,1,0,1,0,0,0,0,0,0
r_1173,1,1,1,1,1,1,1,1,1,0,1,1
r_1174,0,0,0,0,0,0,0,0,0,0,0,0
r_1175,-1,0,-1,0,0,0,0,0,-1,-1,0,0
r_1176,0,0,0,0,1,0,0,0,0,0,0,1
r_1177,0,0,1,0,0,0,0,0,0,0,0,0
r_1178,-1,0,-1,1,0,0,0,0,0,0,0,0
r_1179,0,0,0,1,0,0,0,0,0,0,0,0
r_1180,0,0,0,0,0,0,0,0,0,0,0,0
r_1181,0,0,0,0,0,0,0,0,0,0,0,0
r_1182,0,0,0,0,0,0,0,0,0,0,0,0
r_1183,1,1,1,1,1,1,1,1,1,1,1,1
r_1184,1,1,1,1,0,0,1,0,1,0,1,1
r_1185,0,0,0,0,0,0,0,0,0,0,0,0
r_1186,1,1,1,1,1,0,1,1,1,0,1,1
r_1187,0,0,0,0,0,0,0,0,0,0,0,0
r_1188,1,0,0,0,0,0,0,0,0,0,0,0
r_1189,1,1,1,0,0,1,0,1,0,0,0,0
r_1190,1,1,1,1,0,0,1,1,1,0,1,1
r_1191,1,1,1,1,1,1,1,1,-1,1,1,1
r_1192,1,1,1,1,1,0,1,1,1,1,1,1
r_1193,-1,0,0,0,0,1,0,0,0,0,0,0
r_1194,0,0,0,0,0,0,0,0,0,0,0,0
r_1195,1,1,1,0,0,1,0,1,0,0,0,0
r_1196,1,1,1,1,1,0,1,1,1,0,1,1
r_1197,0,0,0,0,0,0,0,0,0,0,0,0
r_1198,1,0,0,0,0,0,0,0,0,0,0,0
r_1199,1,1,1,1,1,0,1,1,1,0,1,1
r_1200,0,0,0,0,0,0,0,0,0,0,0,0
r_1201,1,1,1,1,0,0,1,0,1,0,1,1
r_1202,1,1,1,1,1,0,1,1,1,1,1,1
r_1203,0,0,0,0,0,0,0,0,0,0,0,0
r_1204,1,0,0,0,0,0,0,0,0,0,0,0
r_1205,1,1,1,1,1,0,1,1,1,1,1,1
r_1206,1,0,1,0,0,0,0,0,0,0,0,0
r_1207,1,0,1,0,0,0,0,0,0,0,0,0
r_1208,1,1,1,1,1,0,1,1,1,1,1,1
r_1209,0,0,0,0,0,0,0,0,0,0,0,0
r_1210,1,0,0,0,0,0,0,0,0,0,0,0
r_1211,1,1,1,1,1,0,1,1,1,1,1,1
r_1212,0,0,0,0,0,0,0,0,0,0,0,0
r_1213,1,1,1,1,0,0,1,0,1,0,1,1
r_1214,1,1,1,1,1,0,1,1,1,1,1,1
r_1215,1,1,1,1,1,0,1,1,1,1,1,1
r_1216,1,1,1,1,0,1,1,0,1,0,1,1
r_1217,1,1,1,1,1,0,1,1,1,0,1,1
r_1218,1,1,1,1,1,0,1,1,1,0,1,1
r_1219,1,1,1,1,0,0,1,0,1,1,1,1
r_1220,1,1,1,1,1,0,1,1,1,1,1,1
r_1221,0,0,0,0,0,0,0,0,0,0,0,0
r_1222,1,0,0,0,0,0,0,0,0,0,0,0
r_1223,1,1,1,1,1,0,1,1,1,1,1,1
r_1224,1,1,1,1,1,0,1,1,1,1,1,1
r_1225,0,0,0,0,0,0,0,0,0,0,0,0
r_1226,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,0
r_1227,1,0,1,0,0,1,0,0,0,0,0,0
r_1228,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_1229,0,0,0,0,0,0,0,0,0,0,0,0
r_1230,0,0,0,0,0,0,0,0,0,0,0,0
r_1231,0,0,0,0,0,0,0,0,0,0,0,0
r_1232,0,0,0,0,0,0,0,0,0,0,0,0
r_1235,-1,0,-1,-1,0,0,0,0,-1,0,0,-1
r_1236,1,0,0,0,0,0,0,0,0,0,0,0
r_1237,0,0,0,1,0,0,0,0,0,0,0,1
r_1238,1,1,1,1,0,0,1,0,1,0,1,1
r_1239,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1
r_1241,0,0,0,0,0,0,0,0,0,0,0,0
r_1242,0,0,0,0,0,0,0,0,0,0,0,0
r_1243,0,0,0,0,0,0,0,0,0,0,0,0
r_1244,1,0,1,1,0,0,0,0,1,1,0,1
r_1245,1,1,1,1,1,1,1,1,0,1,1,0
r_1249,0,0,0,0,0,0,0,0,0,0,0,0
r_1250,0,0,0,0,0,0,0,0,0,0,0,0
r_1251,1,1,1,0,1,1,1,0,0,0,1,0
r_1252,1,1,1,0,1,1,1,0,0,0,1,0
r_1253,0,0,0,0,0,0,0,0,0,0,0,0
r_1254,1,0,1,0,0,0,0,0,0,0,0,0
r_1255,-1,-1,0,0,0,-1,-1,0,0,-1,0,0
r_1256,1,0,0,0,0,0,0,0,0,0,0,0
r_1257,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
r_1258,1,0,0,0,0,0,0,0,0,0,0,0
r_1259,0,0,0,0,0,0,0,0,0,0,0,0
r_1260,1,1,1,1,1,1,1,1,1,1,1,1
r_1261,1,1,1,0,1,1,1,0,0,0,1,0
r_1262,1,1,1,0,1,1,1,0,0,1,1,0
r_1263,1,1,1,0,1,1,1,0,0,1,1,0
r_1264,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,0
r_1265,1,1,1,1,0,0,1,0,0,0,1,0
r_1266,1,0,1,1,0,0,0,0,1,0,0,0
r_1267,1,0,0,1,0,0,0,0,0,0,0,0
r_1268,0,0,0,0,0,0,0,0,0,0,0,0
r_1269,-1,-1,0,0,0,0,0,0,0,0,0,0
r_1270,0,0,0,1,1,0,0,0,0,0,0,0
r_1271,0,0,0,0,0,0,0,0,0,0,0,0
r_1272,0,0,0,0,0,0,-1,0,0,0,0,0
r_1273,1,1,0,0,0,0,1,0,1,0,0,1
r_1274,0,0,0,-1,0,-1,-1,-1,0,-1,0,0
r_1275,-1,0,0,0,0,0,0,0,-1,0,0,0
r_1276,-1,0,0,0,0,0,0,0,-1,0,0,0
r_1277,0,0,0,0,0,0,0,0,1,0,0,0
r_1278,0,0,0,0,0,0,0,0,0,0,0,0
r_1657,1,1,1,1,1,1,1,1,0,0,1,1
r_2034,0,0,0,0,0,0,0,0,0,0,0,0
r_2079,0,0,0,0,0,1,0,0,0,0,0,0
r_2132,1,1,1,0,0,1,0,0,0,0,0,0
r_2219,1,0,0,0,0,0,0,0,0,0,0,0
r_2220,1,0,0,0,0,0,0,0,0,0,0,0
r_2221,1,0,0,0,0,0,0,0,0,0,0,0
r_2222,1,0,0,0,0,0,0,0,0,0,0,0
r_2223,1,0,0,0,0,0,0,0,0,0,0,0
r_2224,1,0,0,0,0,0,0,0,0,0,0,0
r_2225,1,0,0,0,0,0,0,0,0,0,0,0
r_2226,1,0,0,0,0,0,0,0,0,0,0,0
r_2227,1,0,0,0,0,0,0,0,0,0,0,0
r_2228,1,0,0,0,0,0,0,0,0,0,0,0
r_3348,1,0,0,0,0,0,0,0,-1,0,0,0
r_3349,1,0,0,0,0,0,0,0,-1,0,0,0
r_3350,1,0,0,0,0,0,0,0,-1,0,0,0
r_3351,1,0,0,0,0,0,0,0,-1,0,0,0
r_3352,1,0,0,0,0,0,0,0,-1,0,0,0
r_3353,1,0,0,0,0,0,0,0,-1,0,0,0
r_3354,1,0,0,0,0,0,0,0,-1,0,0,0
r_3355,1,0,0,0,0,0,0,0,-1,0,0,0
r_3356,1,0,0,0,0,0,0,0,-1,0,0,0
r_3357,1,0,0,0,0,0,0,0,-1,0,0,0
r_3358,1,0,0,0,0,0,0,0,-1,0,0,0
r_3359,1,0,0,0,0,0,0,0,-1,0,0,0
r_3360,1,0,0,0,0,0,0,0,-1,0,0,0
r_3361,1,0,0,0,0,0,0,0,-1,0,0,0
r_3362,1,0,0,0,0,0,0,0,-1,0,0,0
r_3363,1,0,0,0,0,0,0,0,-1,0,0,0
r_3364,1,0,0,0,0,0,0,0,-1,0,0,0
r_3365,1,0,0,0,0,0,0,0,-1,0,0,0
r_3366,1,0,0,0,0,0,0,0,-1,0,0,0
r_3367,1,0,0,0,0,0,0,0,-1,0,0,0
r_3368,1,0,0,0,0,0,0,0,-1,0,0,0
r_3369,1,0,0,0,0,0,0,0,-1,0,0,0
r_3370,1,0,0,0,0,0,0,0,-1,0,0,0
r_3371,1,0,0,0,0,0,0,0,-1,0,0,0
r_3372,1,0,0,0,0,0,0,0,-1,0,0,0
r_3373,1,0,0,0,0,0,0,0,-1,0,0,0
r_3374,1,0,0,0,0,0,0,0,-1,0,0,0
r_3375,1,0,0,0,0,0,0,0,-1,0,0,0
r_3376,1,0,0,0,0,0,0,0,-1,0,0,0
r_3377,1,0,0,0,0,0,0,0,-1,0,0,0
r_3378,1,0,0,0,0,0,0,0,-1,0,0,0
r_3379,1,0,0,0,0,0,0,0,-1,0,0,0
r_3380,1,0,0,0,0,0,0,0,-1,0,0,0
r_3381,1,0,0,0,0,0,0,0,-1,0,0,0
r_3382,1,0,0,0,0,0,0,0,-1,0,0,0
r_3383,1,0,0,0,0,0,0,0,-1,0,0,0
r_3384,1,0,0,0,0,0,0,0,-1,0,0,0
r_3385,1,0,0,0,0,0,0,0,-1,0,0,0
r_3386,1,0,0,0,0,0,0,0,-1,0,0,0
r_3387,1,0,0,0,0,0,0,0,-1,0,0,0
r_3388,1,0,0,0,0,0,0,0,-1,0,0,0
r_3389,1,0,0,0,0,0,0,0,-1,0,0,0
r_3390,1,0,0,0,0,0,0,0,-1,0,0,0
r_3391,1,0,0,0,0,0,0,0,-1,0,0,0
r_3392,1,0,0,0,0,0,0,0,-1,0,0,0
r_3393,1,0,0,0,0,0,0,0,-1,0,0,0
r_3394,1,0,0,0,0,0,0,0,-1,0,0,0
r_3395,1,0,0,0,0,0,0,0,-1,0,0,0
r_3396,1,0,0,0,0,0,0,0,-1,0,0,0
r_3397,1,0,0,0,0,0,0,0,-1,0,0,0
r_3398,1,0,0,0,0,0,0,0,-1,0,0,0
r_3399,1,0,0,0,0,0,0,0,-1,0,0,0
r_3400,1,0,0,0,0,0,0,0,-1,0,0,0
r_3401,1,0,0,0,0,0,0,0,-1,0,0,0
r_3402,1,0,0,0,0,0,0,0,-1,0,0,0
r_3403,1,0,0,0,0,0,0,0,-1,0,0,0
r_3404,1,0,0,0,0,0,0,0,-1,0,0,0
r_3405,1,0,0,0,0,0,0,0,-1,0,0,0
r_3406,1,0,0,0,0,0,0,0,-1,0,0,0
r_3407,1,0,0,0,0,0,0,0,-1,0,0,0
r_3408,1,0,0,0,0,0,0,0,-1,0,0,0
r_3409,1,0,0,0,0,0,0,0,-1,0,0,0
r_3410,1,0,0,0,0,0,0,0,-1,0,0,0
r_3411,1,0,0,0,0,0,0,0,-1,0,0,0
r_3412,1,0,0,0,0,0,0,0,-1,0,0,0
r_3413,1,0,0,0,0,0,0,0,-1,0,0,0
r_3414,1,0,0,0,0,0,0,0,-1,0,0,0
r_3415,1,0,0,0,0,0,0,0,-1,0,0,0
r_3416,1,0,0,0,0,0,0,0,-1,0,0,0
r_3417,1,0,0,0,0,0,0,0,-1,0,0,0
r_3418,1,0,0,0,0,0,0,0,-1,0,0,0
r_3419,1,0,0,0,0,0,0,0,-1,0,0,0
r_3420,1,0,0,0,0,0,0,0,-1,0,0,0
r_3421,1,0,0,0,0,0,0,0,-1,0,0,0
r_3422,1,0,0,0,0,0,0,0,-1,0,0,0
r_3423,1,0,0,0,0,0,0,0,-1,0,0,0
r_3424,1,0,0,0,0,0,0,0,-1,0,0,0
r_3425,1,0,0,0,0,0,0,0,-1,0,0,0
r_3426,1,0,0,0,0,0,0,0,-1,0,0,0
r_3427,1,0,0,0,0,0,0,0,-1,0,0,0
r_3428,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3429,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3430,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3431,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3432,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3433,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3434,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3435,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3436,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3437,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3438,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3439,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3440,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3441,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3442,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3443,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3444,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3445,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3446,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3447,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3448,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3449,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3450,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3451,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3452,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3453,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3454,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3455,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3456,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3457,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3458,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3459,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3460,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3461,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3462,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3463,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3464,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3465,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3466,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3467,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3468,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3469,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3470,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3471,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3472,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3473,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3474,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3475,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3476,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3477,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3478,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3479,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3480,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3481,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3482,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3483,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3484,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3485,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3486,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3487,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3488,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3489,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3490,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3491,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3492,-1,-1,-1,0,0,0,0,0,0,0,0,0
r_3493,-1,-1,-1,0,0,0,0,0,0,0,0,0
